user_id,event,timestamp
78831,account_verified,2015-01-19 04:13:23.000000000
78416,product_visit,2015-02-27 03:10:01.000000000
78827,signup,2015-01-20 18:17:27.000000000
78380,account_verified,2015-01-22 21:38:39.000000000
79128,signup,2015-01-13 05:26:18.000000000
78738,product_use,2015-01-29 14:36:33.000000000
78372,product_visit,2015-01-16 23:01:02.000000000
78346,account_verified,2015-01-29 10:34:30.000000000
78367,product_visit,2015-01-14 06:00:48.000000000
79113,product_visit,2015-02-04 08:30:32.000000000
78718,product_visit,2015-02-26 06:17:46.000000000
78750,account_verified,2015-01-13 02:46:49.000000000
78607,signup,2015-01-02 11:58:12.000000000
78342,account_verified,2015-02-10 06:22:12.000000000
78962,product_visit,2015-02-07 07:21:49.000000000
78306,product_visit,2015-01-16 09:45:33.000000000
79032,account_verified,2015-01-24 03:19:16.000000000
78603,signup,2015-01-14 17:19:04.000000000
78697,account_verified,2015-01-26 18:11:09.000000000
78555,account_verified,2015-01-05 00:27:50.000000000
78296,product_visit,2015-02-07 15:28:43.000000000
78305,signup,2015-01-05 18:06:47.000000000
79249,product_use,2015-01-24 14:47:44.000000000
78346,product_visit,2015-02-24 11:54:03.000000000
78628,product_visit,2015-03-14 00:26:00.000000000
79107,product_visit,2015-03-02 14:36:08.000000000
78756,product_visit,2015-01-31 17:55:32.000000000
78467,product_visit,2015-02-28 11:43:48.000000000
78814,product_visit,2015-03-08 20:38:18.000000000
79207,product_visit,2015-02-06 16:43:17.000000000
78427,product_use,2015-02-11 14:05:23.000000000
78748,product_visit,2015-02-27 21:54:24.000000000
78531,product_visit,2015-01-07 23:09:17.000000000
78353,product_use,2015-01-23 19:38:00.000000000
78293,product_visit,2015-01-24 08:29:54.000000000
78614,product_visit,2015-03-02 13:33:44.000000000
78799,account_verified,2015-01-05 05:13:41.000000000
78837,product_visit,2015-02-06 22:11:42.000000000
78741,product_use,2015-01-21 01:14:44.000000000
78350,product_visit,2015-03-16 00:59:47.000000000
79251,product_use,2015-01-21 05:26:34.000000000
78844,product_visit,2015-02-12 11:29:18.000000000
78579,account_verified,2015-01-16 22:22:44.000000000
78463,product_visit,2015-02-18 16:15:32.000000000
79112,product_visit,2015-01-25 02:19:50.000000000
78860,product_use,2015-01-24 01:07:13.000000000
78522,signup,2015-01-14 03:45:33.000000000
78489,product_visit,2015-02-05 21:12:24.000000000
78835,product_visit,2015-03-19 14:20:00.000000000
78290,account_verified,2015-01-11 20:59:33.000000000
79219,product_use,2015-01-09 14:10:08.000000000
78394,signup,2015-01-05 02:01:33.000000000
78869,product_visit,2015-02-01 03:29:35.000000000
79171,product_visit,2015-02-05 09:05:46.000000000
78508,product_visit,2015-01-10 19:54:13.000000000
78326,account_verified,2015-01-27 12:41:28.000000000
79116,product_visit,2015-01-09 18:25:18.000000000
78284,product_visit,1892-11-01 06:10:52.775828992
78753,product_visit,2015-01-28 16:01:27.000000000
78684,account_verified,2015-02-15 14:18:38.000000000
78429,product_visit,2015-01-24 17:15:18.000000000
79121,account_verified,2015-01-09 21:08:22.000000000
78995,signup,2015-01-28 23:03:42.000000000
78982,signup,2015-01-23 14:14:27.000000000
78851,signup,2015-01-18 02:20:51.000000000
78279,product_visit,2015-01-17 11:41:08.000000000
78881,product_visit,2015-02-20 18:02:44.000000000
78342,product_visit,2015-03-21 17:12:21.000000000
78678,signup,2015-01-28 11:45:31.000000000
78923,product_visit,2015-01-29 05:35:29.000000000
78301,account_verified,2015-01-21 23:16:54.000000000
78542,product_visit,2015-01-18 22:19:52.000000000
79062,product_visit,2015-02-03 07:20:32.000000000
79113,signup,2015-01-26 14:27:03.000000000
79175,account_verified,2015-01-07 11:39:18.000000000
78997,product_visit,2015-01-15 12:11:31.000000000
79249,signup,2015-01-20 22:11:46.000000000
78273,product_visit,2015-03-02 18:06:58.000000000
78971,signup,2015-01-28 03:30:20.000000000
78994,product_use,2015-01-28 14:22:10.000000000
79098,account_verified,2015-01-03 03:22:46.000000000
78393,account_verified,2015-01-31 07:33:21.000000000
78292,product_visit,2015-02-18 13:56:02.000000000
78424,product_visit,2015-01-27 15:16:27.000000000
78349,product_visit,2015-03-09 07:39:36.000000000
78953,product_visit,2015-02-18 16:09:37.000000000
78938,account_verified,2015-01-16 19:52:41.000000000
78841,account_verified,2015-01-02 00:54:19.000000000
78617,account_verified,2015-01-07 05:43:34.000000000
78705,product_use,2015-01-10 14:47:46.000000000
78818,signup,2015-01-10 15:26:50.000000000
78902,account_verified,2015-02-02 03:25:00.000000000
78816,account_verified,2015-01-16 17:34:55.000000000
78590,product_visit,2015-01-31 03:20:14.000000000
78488,product_visit,2015-03-02 21:59:07.000000000
78709,account_verified,2015-01-11 07:09:35.000000000
78284,product_visit,2015-02-23 00:49:56.000000000
78319,product_visit,2015-01-30 18:59:02.000000000
78659,product_visit,2015-03-02 13:18:49.000000000
78445,product_use,2015-01-10 08:49:24.000000000
79069,product_visit,2015-02-25 20:20:04.000000000
78475,product_visit,2015-01-16 13:36:37.000000000
78854,product_visit,2015-01-24 08:22:05.000000000
78641,signup,2015-01-07 19:51:27.000000000
79263,product_visit,2015-03-08 04:18:50.000000000
78817,signup,2015-01-26 20:24:29.000000000
78601,product_visit,2015-02-22 00:47:15.000000000
79001,product_visit,2015-01-20 17:50:14.000000000
78360,product_visit,2015-02-23 12:19:40.000000000
78402,product_visit,2015-02-07 05:02:01.000000000
79118,product_visit,2015-02-24 13:47:24.000000000
79186,product_visit,2015-01-18 04:12:22.000000000
78855,product_visit,2015-01-30 17:00:57.000000000
78520,product_visit,2015-03-03 15:34:06.000000000
79237,account_verified,2015-01-05 22:25:15.000000000
78308,product_visit,2015-01-17 08:01:14.000000000
78869,product_visit,2015-01-29 17:44:32.000000000
79069,signup,2015-01-25 13:31:28.000000000
78947,product_use,2015-01-28 16:12:58.000000000
78861,product_visit,2015-02-12 22:34:20.000000000
78722,account_verified,2015-02-01 07:58:10.000000000
78477,product_use,2015-01-29 03:07:00.000000000
78788,product_visit,2015-02-23 19:43:58.000000000
78523,product_visit,2015-01-15 16:57:46.000000000
78691,product_use,2015-02-09 06:01:24.000000000
78593,product_visit,2015-02-12 22:35:37.000000000
79028,account_verified,2015-01-13 21:13:09.000000000
78664,product_use,2015-02-11 22:15:23.000000000
78904,product_visit,2015-03-30 17:11:15.000000000
78638,product_visit,2015-03-03 13:20:23.000000000
79250,account_verified,2015-01-30 00:17:33.000000000
78769,product_visit,2015-03-21 19:40:08.000000000
78270,product_visit,2015-01-27 03:39:03.000000000
79256,product_visit,2015-02-23 05:54:07.000000000
78791,account_verified,2015-01-26 10:50:43.000000000
78340,account_verified,2015-01-12 07:06:54.000000000
78897,product_use,2015-01-27 11:57:18.000000000
78448,account_verified,2015-01-17 16:54:16.000000000
78396,product_visit,2015-02-23 04:32:29.000000000
78531,product_visit,2015-02-06 07:10:18.000000000
78998,product_visit,2015-01-09 08:30:45.000000000
78733,product_use,2015-03-19 00:12:43.000000000
78550,signup,2015-01-04 17:34:47.000000000
78328,account_verified,2015-01-25 07:55:45.000000000
78751,account_verified,2015-01-06 23:59:14.000000000
78918,signup,2015-01-16 14:44:52.000000000
78940,product_visit,2015-01-26 17:11:23.000000000
79244,signup,2015-01-24 08:25:53.000000000
79252,account_verified,2015-01-03 14:59:10.000000000
78352,product_visit,2015-02-11 18:29:33.000000000
78701,product_use,2015-03-09 06:01:42.000000000
79238,product_visit,2015-02-19 11:49:16.000000000
79200,product_visit,2015-02-28 21:45:30.000000000
78372,product_use,2015-01-16 23:13:17.000000000
78397,product_visit,2015-02-15 18:32:35.000000000
78351,product_visit,2015-02-12 23:41:01.000000000
79179,product_visit,2015-01-25 03:52:24.000000000
78453,product_visit,2015-02-05 10:52:36.000000000
78420,product_visit,2015-01-22 01:50:33.000000000
78600,product_visit,2015-01-30 18:23:08.000000000
79107,product_visit,2015-01-28 16:24:20.000000000
79013,signup,2015-01-30 21:31:34.000000000
79248,account_verified,2015-01-23 01:46:25.000000000
78848,signup,2015-01-31 11:11:05.000000000
78297,product_visit,2015-02-19 16:34:37.000000000
78411,product_visit,2015-02-08 17:46:53.000000000
78628,product_visit,2015-02-05 20:08:13.000000000
78457,signup,2015-01-02 16:51:09.000000000
79171,account_verified,2015-01-20 14:13:42.000000000
78291,signup,2015-01-06 02:32:50.000000000
78526,product_visit,2015-01-24 12:58:34.000000000
78393,product_visit,2015-02-15 10:59:50.000000000
78327,product_use,2015-01-11 21:37:03.000000000
79153,signup,2015-01-21 02:48:39.000000000
78337,product_use,2015-01-24 04:38:40.000000000
79051,product_visit,2015-02-18 12:28:41.000000000
79173,product_visit,2015-03-29 11:15:55.000000000
78878,signup,2015-01-20 16:59:24.000000000
78617,product_visit,2015-01-23 10:29:52.000000000
78587,account_verified,2015-01-18 07:25:44.000000000
78698,product_visit,2015-03-23 21:05:14.000000000
79017,product_visit,2015-02-22 04:33:38.000000000
78902,signup,2015-01-30 21:03:20.000000000
78367,signup,2015-01-10 04:15:53.000000000
78451,product_visit,2015-02-06 19:33:24.000000000
78948,product_visit,2015-02-11 14:43:28.000000000
78889,product_visit,2015-02-07 16:49:40.000000000
78841,product_visit,2015-01-24 16:14:47.000000000
78965,account_verified,2015-01-08 09:44:03.000000000
78404,signup,2015-01-13 09:18:48.000000000
78981,signup,2015-01-19 03:39:47.000000000
78964,product_visit,2015-01-15 02:30:57.000000000
78767,product_visit,2015-03-24 01:20:40.000000000
78743,product_visit,2015-03-18 04:26:52.000000000
78407,product_visit,2015-02-01 06:52:24.000000000
78736,signup,2015-01-07 12:18:14.000000000
79252,product_visit,2015-01-10 01:15:22.000000000
78409,product_use,2015-01-24 11:46:32.000000000
79058,account_verified,2015-02-01 03:17:54.000000000
79155,product_visit,2015-02-04 18:00:53.000000000
79187,product_visit,2015-02-21 07:59:16.000000000
78280,account_verified,2015-01-10 19:25:45.000000000
78582,product_visit,2015-01-08 12:28:19.000000000
78894,signup,2015-01-28 05:44:56.000000000
79063,account_verified,2015-02-04 13:49:33.000000000
79136,product_visit,2015-02-14 04:21:15.000000000
78671,product_visit,2015-02-06 06:25:10.000000000
79089,product_visit,2015-02-09 14:13:59.000000000
78681,account_verified,2015-01-12 05:35:01.000000000
78439,product_use,2015-02-15 03:02:35.000000000
79196,signup,2015-01-16 22:36:26.000000000
78794,signup,2015-01-06 11:59:17.000000000
79178,account_verified,2015-02-03 15:30:49.000000000
78897,product_use,2015-02-15 03:46:47.000000000
78644,product_visit,2015-01-14 19:43:03.000000000
78461,account_verified,2015-01-28 14:52:23.000000000
78996,product_visit,2015-02-04 17:25:36.000000000
78609,product_use,2015-01-10 00:22:03.000000000
78587,product_visit,2015-02-09 03:19:10.000000000
78628,account_verified,2015-01-24 07:24:45.000000000
79101,signup,2015-01-23 23:42:05.000000000
79223,product_use,2015-02-05 13:21:04.000000000
78617,product_visit,2015-01-14 23:13:23.000000000
79165,product_visit,2015-01-13 04:12:33.000000000
78704,product_visit,2015-03-31 20:44:36.000000000
79220,account_verified,2015-02-04 03:30:33.000000000
78743,signup,2015-01-30 01:37:22.000000000
78429,product_visit,2015-02-08 00:55:51.000000000
78835,product_visit,2015-01-12 09:59:18.000000000
79231,signup,2015-01-25 14:59:03.000000000
78690,account_verified,2015-01-28 01:18:19.000000000
78729,product_visit,2015-02-02 16:26:21.000000000
78731,account_verified,2015-01-23 17:44:59.000000000
78814,product_request_support,2015-01-04 04:47:58.000000000
78895,account_verified,2015-01-20 15:16:34.000000000
78389,account_verified,2015-02-08 19:29:02.000000000
79097,signup,2015-01-14 00:12:14.000000000
78358,signup,2015-01-07 05:28:32.000000000
78541,signup,2015-01-04 18:11:35.000000000
79112,account_verified,2015-01-13 23:23:53.000000000
78707,product_visit,2015-03-04 09:36:47.000000000
79058,signup,2015-01-31 22:15:19.000000000
78664,product_request_support,2015-02-12 00:15:05.000000000
78580,product_visit,2015-01-23 01:50:22.000000000
78454,signup,2015-01-19 14:19:54.000000000
78686,product_visit,2015-02-05 17:17:30.000000000
78448,product_visit,2015-01-20 01:11:41.000000000
78784,product_visit,2015-02-04 18:58:10.000000000
78746,account_verified,2015-01-21 08:32:00.000000000
78957,signup,2015-01-08 23:51:12.000000000
79171,product_use,2015-01-24 23:15:22.000000000
78642,product_visit,2015-03-27 18:22:55.000000000
78750,product_visit,2015-03-24 01:58:41.000000000
78839,product_visit,2015-02-27 17:41:52.000000000
78439,account_verified,2015-01-13 19:17:05.000000000
78788,signup,2015-01-13 10:09:49.000000000
78652,product_visit,2015-02-04 14:11:05.000000000
78668,product_visit,2015-02-21 11:21:27.000000000
78994,account_verified,2015-01-03 04:22:38.000000000
79169,product_visit,2015-02-11 18:14:30.000000000
78548,product_visit,2015-01-21 08:03:04.000000000
79030,product_visit,2015-01-14 23:03:21.000000000
79241,signup,2015-01-02 14:24:41.000000000
78588,product_visit,2015-03-19 05:21:13.000000000
78893,product_visit,2015-02-16 21:37:05.000000000
78500,product_visit,2015-02-10 18:07:42.000000000
78844,signup,2015-01-14 13:23:53.000000000
78767,signup,2015-01-29 23:08:08.000000000
79159,signup,2015-01-18 08:27:19.000000000
79165,signup,2015-01-10 06:13:48.000000000
79003,product_use,2015-02-09 09:18:48.000000000
78873,signup,2015-01-02 14:12:00.000000000
79157,account_verified,2015-01-10 07:16:01.000000000
78848,product_visit,2015-03-31 16:59:59.000000000
78391,product_visit,2015-02-09 09:46:45.000000000
78890,account_verified,2015-01-26 02:49:05.000000000
78461,product_visit,2015-01-29 09:13:09.000000000
79165,account_verified,2015-01-10 19:12:55.000000000
78288,account_verified,2015-01-04 22:17:58.000000000
79242,product_visit,2015-02-04 00:37:09.000000000
79224,signup,2015-01-21 05:19:20.000000000
79053,product_use,2015-01-14 21:16:16.000000000
78893,account_verified,2015-01-09 13:37:29.000000000
79265,product_visit,2015-01-26 01:27:44.000000000
78967,signup,2015-01-11 22:59:31.000000000
78881,product_visit,2015-02-03 15:12:35.000000000
78837,product_use,2015-02-25 14:40:01.000000000
78724,product_visit,2015-02-03 10:50:37.000000000
78388,product_visit,2015-01-12 11:30:02.000000000
78550,product_visit,2015-01-21 01:19:03.000000000
78786,account_verified,2015-01-14 16:49:34.000000000
78626,signup,2015-01-16 23:02:01.000000000
78952,product_visit,2015-01-25 12:57:39.000000000
78333,account_verified,2015-01-23 14:51:37.000000000
78397,product_visit,2015-02-20 14:05:36.000000000
78695,product_visit,2015-02-04 08:24:48.000000000
78639,product_visit,2015-02-25 13:07:18.000000000
78300,product_visit,2015-03-08 22:11:56.000000000
78552,product_visit,2015-01-17 05:11:56.000000000
79209,product_use,2015-03-01 19:46:27.000000000
78747,signup,2015-01-13 00:44:34.000000000
78551,product_visit,2015-01-11 09:30:45.000000000
78671,product_visit,2015-01-26 09:11:06.000000000
78632,account_verified,2015-01-21 17:21:19.000000000
79050,product_visit,2015-01-07 03:35:51.000000000
78991,signup,2015-01-12 03:30:52.000000000
78768,product_use,2015-01-07 14:41:34.000000000
78641,product_visit,2015-01-19 13:28:44.000000000
78548,signup,2015-01-05 10:15:45.000000000
78932,product_use,2015-01-26 20:45:21.000000000
79064,signup,2015-01-07 14:39:18.000000000
78629,product_visit,2015-03-02 16:01:56.000000000
78918,account_verified,2015-01-26 09:54:15.000000000
78370,product_visit,2015-01-28 05:23:31.000000000
78689,product_visit,2015-01-22 21:33:38.000000000
78382,product_visit,2015-02-24 21:03:34.000000000
79026,product_visit,2015-01-21 22:52:30.000000000
79129,signup,2015-01-21 08:30:21.000000000
78706,product_visit,2015-03-25 00:43:00.000000000
79175,product_visit,2015-01-22 21:30:37.000000000
79224,product_use,2015-03-06 21:21:30.000000000
79258,product_visit,2015-01-28 13:32:33.000000000
78315,product_visit,2015-03-16 06:24:49.000000000
78359,signup,2015-01-16 03:29:14.000000000
78840,product_visit,2015-03-06 03:44:18.000000000
79006,signup,2015-01-28 22:17:19.000000000
78759,signup,2015-01-06 01:05:45.000000000
78648,signup,2015-01-01 10:03:29.000000000
78818,product_visit,2015-03-11 21:17:57.000000000
78347,product_visit,2015-03-25 08:47:30.000000000
78375,product_use,2015-01-20 00:20:21.000000000
78927,product_visit,2015-01-21 23:19:32.000000000
78722,product_visit,2015-02-16 02:26:43.000000000
78649,account_verified,2015-01-17 02:13:21.000000000
79108,account_verified,2015-01-23 10:30:02.000000000
78735,signup,2015-01-23 01:14:06.000000000
78970,signup,2015-01-13 07:38:04.000000000
78983,product_visit,2015-01-27 03:53:12.000000000
78719,account_verified,2015-02-02 12:16:36.000000000
78972,account_verified,2015-01-16 17:07:53.000000000
78439,product_visit,2015-02-17 18:01:48.000000000
78310,account_verified,2015-01-14 05:47:10.000000000
78486,signup,2015-01-28 20:31:30.000000000
78671,account_verified,2015-01-10 08:07:17.000000000
78690,product_visit,2015-02-14 04:38:22.000000000
78352,product_visit,2015-03-01 22:14:13.000000000
78677,product_visit,2015-03-09 02:48:06.000000000
78386,signup,2015-01-29 03:02:14.000000000
78967,product_visit,2015-01-24 08:19:11.000000000
78460,account_verified,2015-01-20 15:47:52.000000000
78741,product_visit,2015-01-22 22:32:59.000000000
78845,product_visit,2015-03-14 21:13:56.000000000
78928,product_visit,2015-02-10 03:24:25.000000000
78448,product_visit,2015-01-20 09:34:50.000000000
79015,product_visit,2015-02-16 09:45:46.000000000
78630,signup,2015-01-10 00:34:00.000000000
79267,signup,2015-01-17 20:27:44.000000000
79157,product_visit,2015-01-19 04:04:31.000000000
78748,account_verified,2015-01-05 22:20:31.000000000
78431,product_use,2015-01-09 02:20:54.000000000
79245,product_use,2015-01-28 19:56:04.000000000
78655,account_verified,2015-02-01 02:40:45.000000000
78674,product_visit,2015-03-06 20:47:46.000000000
78797,product_use,2015-01-17 06:13:26.000000000
78991,product_visit,2015-01-17 06:22:15.000000000
78730,signup,2015-01-18 23:48:56.000000000
78833,product_visit,2015-01-30 21:57:14.000000000
78586,product_visit,2015-02-26 11:09:15.000000000
78499,signup,2015-01-31 19:59:21.000000000
78514,product_visit,2015-02-06 01:36:30.000000000
78906,product_visit,2015-02-01 01:05:19.000000000
78550,account_verified,2015-01-07 19:53:22.000000000
79192,product_visit,2015-01-13 21:25:57.000000000
78858,product_visit,2015-02-06 18:38:35.000000000
78827,product_visit,2015-01-30 21:22:45.000000000
79109,product_use,2015-01-22 12:32:55.000000000
78644,signup,2015-01-04 15:09:58.000000000
79253,product_visit,2015-01-11 22:31:49.000000000
78421,account_verified,2015-01-02 08:28:07.000000000
78763,product_visit,2015-01-19 22:28:18.000000000
79043,product_visit,2015-02-03 09:19:02.000000000
79141,product_visit,2015-01-21 14:27:22.000000000
78644,account_verified,2015-01-05 09:12:44.000000000
78682,signup,2015-01-27 20:08:51.000000000
78563,product_visit,2015-02-06 19:47:44.000000000
78614,product_use,2015-02-16 22:48:59.000000000
78754,product_visit,2015-02-04 04:55:54.000000000
79132,account_verified,2015-01-07 07:34:50.000000000
78703,product_visit,2015-01-17 18:36:40.000000000
78771,product_visit,2015-01-09 10:26:10.000000000
78732,signup,2015-01-01 00:57:46.000000000
78862,product_visit,2015-01-12 16:55:53.000000000
79046,product_visit,2015-02-20 03:41:27.000000000
78283,product_visit,2015-01-31 22:30:45.000000000
78397,product_visit,2015-03-07 10:53:02.000000000
78806,product_visit,2015-03-03 00:08:01.000000000
78573,product_visit,2015-01-30 21:38:04.000000000
78845,product_visit,2015-02-03 09:05:09.000000000
79008,product_visit,2015-02-01 08:30:12.000000000
79091,product_visit,2015-02-04 19:01:24.000000000
79166,signup,2015-01-18 15:22:40.000000000
78608,signup,2015-01-14 08:07:53.000000000
78963,signup,2015-01-30 16:17:26.000000000
78759,product_visit,2015-02-21 00:47:32.000000000
79121,product_visit,2015-01-27 01:30:33.000000000
78900,account_verified,2015-01-22 16:14:20.000000000
78399,product_visit,2015-01-21 23:21:30.000000000
78712,signup,2015-01-31 04:43:21.000000000
79173,product_visit,2015-01-12 21:08:36.000000000
78749,signup,2015-01-02 23:52:46.000000000
78629,product_visit,2015-02-16 03:36:06.000000000
78693,account_verified,2015-01-09 10:20:58.000000000
78889,product_visit,2015-01-16 03:02:35.000000000
78388,product_visit,2015-02-03 08:53:37.000000000
78364,signup,2015-01-13 00:25:59.000000000
78863,product_visit,2015-02-02 05:40:08.000000000
78329,product_visit,2015-03-02 07:28:19.000000000
78807,account_verified,2015-01-11 21:06:15.000000000
79117,product_visit,2015-01-20 04:35:59.000000000
78481,product_visit,2015-03-21 12:33:28.000000000
78492,product_visit,2015-02-23 21:10:15.000000000
79082,product_visit,2015-01-18 22:19:13.000000000
78311,product_visit,2015-01-27 14:58:42.000000000
78321,account_verified,2015-01-05 19:05:32.000000000
79111,product_visit,2015-01-26 19:08:35.000000000
78596,signup,2015-01-27 18:12:29.000000000
78323,product_use,2015-03-26 21:08:08.000000000
79258,signup,2015-01-22 06:50:03.000000000
78672,signup,2015-01-31 06:38:53.000000000
78496,account_verified,2015-01-05 12:36:11.000000000
78885,account_verified,2015-01-05 01:54:08.000000000
79194,product_use,2015-01-20 18:04:35.000000000
78687,signup,2015-01-18 22:38:29.000000000
78427,account_verified,2015-01-17 10:33:06.000000000
78974,product_visit,2015-01-28 22:30:54.000000000
78671,signup,2015-01-09 21:01:21.000000000
79228,account_verified,2015-01-02 19:04:32.000000000
78981,product_visit,2015-01-25 07:23:25.000000000
78609,product_visit,2015-01-25 04:40:51.000000000
78810,product_visit,2015-02-04 10:59:10.000000000
79163,product_visit,2015-01-12 09:04:00.000000000
78463,product_visit,2015-02-06 11:53:56.000000000
78964,signup,2015-01-02 10:14:43.000000000
79038,account_verified,2015-01-09 10:54:25.000000000
78722,product_visit,2015-03-24 01:59:37.000000000
79070,signup,2015-01-15 04:15:43.000000000
78784,signup,2015-01-29 21:26:45.000000000
79056,account_verified,2015-01-06 04:50:12.000000000
79184,account_verified,2015-01-20 14:28:56.000000000
79097,product_visit,2015-01-23 19:25:26.000000000
78548,product_visit,2015-02-24 20:19:42.000000000
78834,product_visit,2015-02-07 22:30:45.000000000
79214,product_visit,2015-01-30 22:25:21.000000000
78729,account_verified,2015-01-20 13:23:53.000000000
79096,product_visit,2015-03-01 05:57:57.000000000
78968,product_visit,2015-02-12 04:59:00.000000000
78502,product_visit,2015-01-15 12:48:23.000000000
78379,account_verified,2015-02-03 10:28:32.000000000
78287,signup,2015-01-11 16:47:05.000000000
78590,product_visit,2015-02-03 22:17:58.000000000
78276,signup,2015-01-30 11:03:14.000000000
78346,product_visit,2015-02-09 05:27:45.000000000
78670,product_visit,2015-02-02 14:07:43.000000000
78515,product_visit,2015-01-25 16:25:34.000000000
78429,signup,2015-01-13 15:17:51.000000000
78403,product_use,2015-02-18 23:54:42.000000000
79067,signup,2015-01-14 23:06:31.000000000
78723,signup,2015-01-29 10:17:51.000000000
78639,account_verified,2015-01-13 21:50:29.000000000
78629,product_visit,2015-01-29 23:41:46.000000000
78665,product_visit,2015-01-29 09:34:01.000000000
78659,product_visit,2015-02-16 02:33:41.000000000
78659,product_use,2015-03-26 01:34:33.000000000
78327,product_visit,2015-02-14 06:33:25.000000000
79127,signup,2015-01-03 16:14:18.000000000
78717,product_visit,2015-03-27 09:05:39.000000000
79245,product_visit,2015-02-28 12:12:05.000000000
78846,product_visit,2015-01-31 05:35:52.000000000
78603,product_visit,2015-02-10 03:52:59.000000000
78353,product_visit,2015-01-21 12:09:14.000000000
78961,product_visit,2015-02-21 16:52:59.000000000
79164,signup,2015-01-01 21:31:33.000000000
78717,signup,2015-01-30 15:13:39.000000000
78974,product_visit,2015-03-27 15:40:54.000000000
78444,product_visit,2015-02-10 13:32:11.000000000
78951,signup,2015-01-15 13:08:53.000000000
79186,product_visit,2015-01-13 01:21:07.000000000
78822,account_verified,2015-01-05 13:05:54.000000000
78647,product_visit,2015-01-29 20:38:48.000000000
79186,signup,2015-01-07 02:58:53.000000000
78292,account_verified,2015-01-22 05:22:07.000000000
78765,product_visit,2015-02-06 17:52:45.000000000
78356,signup,2015-01-01 06:52:57.000000000
79209,signup,2015-01-12 21:30:06.000000000
78690,product_visit,2015-01-28 13:18:06.000000000
79174,product_use,2015-01-15 12:40:36.000000000
78529,product_use,2015-02-28 22:45:23.000000000
78481,signup,2015-01-27 16:13:22.000000000
79224,product_visit,2015-03-06 13:12:58.000000000
78280,product_visit,2015-01-15 20:26:16.000000000
78704,product_use,2015-01-22 17:14:49.000000000
79010,signup,2015-01-03 21:55:26.000000000
78647,product_visit,2015-01-12 02:12:35.000000000
78932,account_verified,2015-01-14 04:03:25.000000000
78802,product_visit,2015-01-28 13:01:37.000000000
78525,product_visit,2015-02-19 08:07:34.000000000
78806,signup,2015-01-07 16:41:26.000000000
78562,account_verified,2015-01-24 15:31:46.000000000
78269,product_visit,2015-02-24 02:36:03.000000000
78890,signup,2015-01-25 00:38:57.000000000
78766,product_visit,2015-03-11 19:55:23.000000000
78972,product_visit,2015-01-30 16:41:55.000000000
78581,product_visit,2015-01-28 13:40:46.000000000
79064,product_visit,2015-02-02 15:13:07.000000000
78620,product_visit,2015-02-25 20:43:00.000000000
78778,account_verified,2015-01-09 19:05:14.000000000
78420,account_verified,2015-01-19 00:20:56.000000000
78838,signup,2015-01-12 22:45:07.000000000
79194,product_visit,2015-01-20 17:23:45.000000000
78482,product_visit,2015-03-07 17:34:37.000000000
78887,account_verified,2015-01-05 08:31:28.000000000
78819,signup,2015-01-08 14:34:44.000000000
79180,product_visit,2015-03-01 10:43:38.000000000
78669,account_verified,2015-01-26 21:49:25.000000000
78711,signup,2015-01-18 10:48:23.000000000
78849,signup,2015-01-02 08:38:28.000000000
78946,account_verified,2015-02-02 01:06:18.000000000
79215,account_verified,2015-01-13 01:38:46.000000000
78377,product_visit,2015-03-22 20:11:52.000000000
78989,product_use,2015-02-14 02:54:57.000000000
78820,account_verified,2015-01-28 20:34:33.000000000
78716,product_visit,2015-03-07 05:49:35.000000000
78966,product_visit,2015-01-07 12:18:37.000000000
78945,signup,2015-01-26 14:27:42.000000000
78914,product_visit,2015-01-19 09:45:29.000000000
78406,product_visit,2015-02-11 06:46:30.000000000
78534,product_visit,2015-02-26 08:17:12.000000000
78647,product_visit,2015-01-10 19:56:52.000000000
78304,product_visit,2015-02-07 11:47:33.000000000
79073,product_visit,2015-01-18 06:19:30.000000000
79246,signup,2015-01-16 12:14:14.000000000
78844,account_verified,2015-01-15 07:11:30.000000000
78792,product_visit,2015-03-07 23:38:46.000000000
78345,signup,2015-01-18 12:18:43.000000000
78419,signup,2015-01-25 07:04:25.000000000
78819,account_verified,2015-01-14 21:52:46.000000000
79015,signup,2015-01-19 02:21:59.000000000
78495,product_use,2015-02-18 21:16:04.000000000
78632,product_visit,2015-01-27 13:38:57.000000000
78474,product_visit,2015-02-04 21:58:47.000000000
78695,product_visit,2015-01-25 23:10:55.000000000
78395,product_visit,2015-02-09 00:18:42.000000000
79048,product_visit,2015-02-23 05:25:35.000000000
78569,signup,2015-01-18 02:50:04.000000000
78301,product_visit,2015-03-12 01:32:34.000000000
78527,account_verified,2015-01-24 02:04:25.000000000
78686,signup,2015-01-27 00:03:31.000000000
78997,product_visit,2015-01-31 19:16:14.000000000
78937,product_visit,2015-01-28 12:35:54.000000000
78549,account_verified,2015-01-13 00:06:25.000000000
78593,account_verified,2015-01-11 22:11:48.000000000
79124,signup,2015-01-21 12:14:30.000000000
78921,product_visit,2015-03-01 15:05:53.000000000
78604,product_visit,2015-01-29 17:53:01.000000000
78808,product_visit,2015-01-29 17:30:01.000000000
78425,signup,2015-01-17 19:18:00.000000000
78743,account_verified,2015-01-30 02:38:19.000000000
78419,product_visit,2015-03-16 18:30:48.000000000
78821,account_verified,2015-01-11 13:36:14.000000000
78550,product_visit,2015-03-11 07:53:59.000000000
