user_id,apm,income,height,reaction_time,age,kappa_ability,weight,amount,gregariousness,account_verified,product_use,product_visit,churn,grade_ordinal,Bacon,Basil,Black olives,Chicken,Extra cheese,Garlic,Green peppers,Ham,Mushrooms,Oregano,Pepperoni,Pesto,Pineapple,Red peppers,Salami,Sausage,Spinach,Tomato,B-ville,C-borough,Butter Pecan,Cheesecake,Chocolate,Coffee,Cookies and Cream,Mint,Neapolitan,Orange Sherbert,Peach,Pistachio,Red Velvet,Rocky Road,Strawberry,Vanilla,Pause Associates,Stop Inc
79154,227.0,109.0,176.0,304.0,34,180,162.0,2,53.0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78854,232.0,90.0,183.0,316.0,48,940,153.0,51,52.0,0,0,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78455,162.0,93.0,168.0,298.0,56,548,152.0,11,58.0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78320,189.0,105.0,170.0,342.0,23,555,161.0,8,43.0,0,0,38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78439,199.0,101.0,190.382,307.0,52,783,150.0,6,28.0,0,0,62,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78871,221.0,95.0,178.0,335.0,37,203,152.0,159,57.0,5,0,68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79032,148.0,95.0,176.0,296.0,24,800,151.0,6,56.0,0,11,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78863,180.0,96.0,173.0,305.0,23,3569,151.0,4,24.0,1,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79118,182.0,109.0,170.0,278.0,55,1470,167.0,38,42.0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78306,195.0,102.0,178.0,270.0,48,2453,146.0,9,58.0,0,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79241,225.0,97.0,177.0,297.0,37,268,147.0,21,50.0,0,0,17,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78600,157.0,94.0,177.0,353.0,52,357,150.0,4,57.0,0,0,94,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78550,206.0,101.0,183.0,322.0,36,1575,148.0,38,54.0,3,0,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78678,211.0,97.0,175.0,290.0,44,1475,148.0,7,59.0,0,0,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78777,223.0,97.0,179.0,334.0,34,1465,156.0,36,66.0,0,21,44,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78484,179.0,105.0,168.0,305.0,57,774,156.0,14,53.0,0,17,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79140,166.0,103.0,182.0,247.0,51,3271,147.0,4,50.0,4,0,85,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
78712,221.0,106.0,180.0,328.0,29,4282,155.238,7,45.0,0,6,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78677,172.0,100.0,180.0,279.0,26,1999,148.0,24,39.0,0,0,73,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78469,272.0,101.0,181.0,321.0,21,4,149.0,12,59.0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78347,154.0,98.0,177.0,298.0,27,3139,144.0,10,66.0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78476,276.0,99.0,181.0,293.0,38,812,149.0,11,57.0,0,0,94,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78851,195.0,94.0,173.0,326.0,54,994,146.0,37,39.0,0,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
79077,194.0,115.0,174.0,340.0,63,4028,165.0,22,41.0,0,0,87,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78880,203.0,97.0,175.0,268.0,57,1365,153.0,23,52.0,2,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
79248,158.0,97.0,171.0,266.0,59,3346,141.0,3,52.0,0,0,42,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78430,143.0,101.0,179.0,317.0,35,6396,149.0,4,51.0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78824,208.0,102.0,173.0,276.0,56,2167,153.0,45,51.0,0,0,67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78444,178.0,108.0,172.0,322.0,39,157,160.0,38,53.0,10,55,18,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
78905,222.0,97.0,181.0,339.0,45,1156,153.0,55,66.0,0,0,99,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
79038,180.0,103.0,190.382,325.0,38,1788,145.0,18,47.0,0,6,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78879,159.0,101.0,181.0,218.0,38,2905,164.0,57,48.0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78805,214.0,97.0,188.0,368.0,37,1871,139.0,20,66.0,0,22,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78738,163.0,93.0,180.0,279.0,52,1760,151.0,0,58.0,0,17,79,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78506,210.0,94.0,174.0,358.0,49,2285,153.0,2,52.0,12,7,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78556,159.0,106.0,173.0,290.0,38,1651,157.0,71,45.0,0,0,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79057,202.0,107.0,178.0,328.0,58,215,160.0,8,59.0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78741,193.0,101.0,171.0,390.0,38,1170,148.0,23,43.0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78557,159.0,107.0,176.0,334.0,44,516,164.0,37,57.0,0,0,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78807,167.0,106.0,177.0,310.0,60,495,160.0,0,49.0,0,0,116,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78942,165.0,100.0,186.0,260.0,29,1670,147.0,5,42.0,0,0,8,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78632,184.0,101.0,174.0,318.0,37,2090,149.0,70,43.0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79145,261.0,100.0,183.0,302.0,40,120,157.0,131,58.0,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78955,202.0,95.0,174.0,284.0,21,569,149.0,17,50.0,6,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78424,192.0,96.0,178.0,300.0,41,4177,155.0,6,62.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78426,229.0,104.0,174.0,220.0,29,465,154.0,24,33.0,0,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78335,176.0,94.0,172.0,313.0,21,655,150.0,159,41.0,4,0,29,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
78496,170.0,108.0,175.0,303.0,30,6270,162.0,3,48.0,0,20,43,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78837,200.0,109.0,182.0,336.0,37,999,157.0,38,40.0,0,0,52,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79089,182.0,114.0,177.0,264.0,52,2797,160.0,22,50.0,0,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
79158,227.0,103.0,175.0,321.0,23,108,146.0,19,45.0,0,55,45,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78762,162.0,99.0,178.0,316.0,27,1814,159.0,2,57.0,5,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78386,229.0,95.0,180.0,297.0,66,2299,150.0,17,54.0,0,0,39,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79179,211.0,95.0,184.0,291.0,37,364,156.0,0,41.0,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78334,169.0,106.0,190.382,397.0,19,1336,160.0,25,57.0,0,0,40,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79207,192.504,106.0,173.0,284.0,26,2339,162.0,37,31.0,0,0,61,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
78720,155.0,106.0,169.0,279.0,27,3284,149.0,17,58.0,2,0,71,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78381,221.0,104.0,178.0,381.0,62,365,151.0,3,62.0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79189,203.0,105.0,171.0,314.0,29,2739,160.0,32,49.0,8,0,13,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78447,144.0,107.0,179.0,356.0,48,2812,159.0,19,45.0,10,0,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78621,183.0,97.0,182.0,306.0,29,1189,145.0,7,54.0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79020,156.0,95.0,172.0,301.0,63,2053,142.0,1,47.0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78340,172.0,101.0,180.0,334.0,68,1181,148.0,40,50.0,2,0,26,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78827,147.0,98.0,180.0,336.0,34,1420,158.0,18,45.0,0,0,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78295,184.0,109.0,180.0,357.0,21,1332,153.0,3,48.0,0,18,55,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78814,137.0,97.0,178.0,262.0,22,818,152.0,22,50.0,0,2,62448,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
79015,180.0,105.0,175.0,250.0,31,526,160.0,37,48.0,12,0,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79097,184.0,105.0,182.0,287.0,24,610,150.0,26,52.0,0,43,33,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78902,257.0,104.0,181.0,303.0,46,66,151.0,46,54.0,0,0,76,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79109,170.0,108.0,174.0,309.0,31,793,156.0,7,43.0,4,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78460,153.0,97.0,173.0,258.0,27,1104,148.0,18,35.0,0,25,26,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79266,231.0,100.0,185.0,356.0,22,491,145.0,42,47.0,16,0,54,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78901,169.0,98.0,176.0,296.0,22,5274,149.0,5,45.0,0,0,63,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78376,167.0,96.0,177.0,242.0,36,179,151.0,12,40.0,3,54,43,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79066,160.0,104.0,176.0,285.0,41,651,170.0,3,63.0,0,0,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79025,175.0,100.0,182.0,257.0,56,399,146.0,0,42.0,0,0,24,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78990,194.0,104.0,173.0,282.0,25,2012,147.0,15,55.0,0,0,100,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78987,157.0,107.0,181.0,284.0,37,895,162.0,37,51.0,3,0,55,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78642,142.0,100.0,177.0,303.0,52,79,156.0,5,35.0,0,0,86,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
78894,139.0,100.0,181.0,327.0,27,874,151.0,0,33.0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78828,181.0,111.0,168.0,241.0,23,2353,153.0,16,52.0,0,0,116,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
78799,118.0,101.0,176.0,273.0,31,261,145.0,5,32.0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78853,178.0,97.0,183.0,351.0,61,443,151.0,19,61.0,0,3,17,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78494,192.0,95.0,170.0,270.0,37,2386,160.0,0,48.0,0,0,27,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
78623,211.0,99.0,173.0,262.0,31,1567,149.0,0,62.0,0,0,95,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78931,224.0,101.0,178.0,294.0,23,3242,156.0,3,60.0,5,0,37,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78840,184.0,111.0,172.0,283.0,40,24,155.0,21,52.0,0,48,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78914,227.0,104.0,175.0,348.0,59,1724,162.0,15,48.0,0,13,36,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78637,215.0,108.0,174.0,300.0,26,467,159.0,25,34.0,0,18,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78558,194.0,104.0,184.0,324.0,59,477,155.0,39,54.0,0,0,25,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
78530,154.0,102.0,175.0,338.0,46,292,151.0,61,34.0,0,0,74,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78296,193.0,94.0,171.0,333.0,61,3124,148.0,10,53.0,0,0,94,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79047,198.0,111.0,173.0,321.0,48,210,143.0,11,48.0,0,19,23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78539,188.0,102.0,176.0,306.0,42,1974,150.0,25,60.0,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79064,196.0,113.0,175.0,311.0,59,1150,165.0,77,40.0,4,0,51,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78597,192.0,98.0,177.0,264.0,59,2826,153.0,29,54.0,4,33,29,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78729,223.0,98.0,177.0,266.0,43,366,150.0,6,48.0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79028,249.0,98.0,179.0,292.0,45,2849,151.0,62,43.0,0,0,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
78891,212.0,104.0,180.0,283.0,45,2358,149.0,40,51.0,0,0,33,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
78540,205.0,109.0,180.0,377.0,50,196,162.0,38,54.0,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
78436,208.0,96.0,174.0,290.0,38,1495,159.0,25,47.0,0,21,15,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79039,161.0,99.0,168.0,343.0,30,1690,161.0,1,55.0,0,0,22,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78372,198.0,115.0,176.0,321.0,41,5317,155.0,4,46.0,0,14,27,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
79052,183.0,98.0,178.0,239.0,28,1409,155.238,30,43.0,0,0,12,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78716,230.0,106.0,168.0,306.0,32,361,155.0,163,58.0,0,32133,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78307,192.0,105.0,173.0,317.0,62,1244,164.0,9,57.0,16,0,28,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79125,183.0,100.0,178.0,287.0,61,717,150.0,3,43.0,0,7,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78994,170.0,108.0,179.0,339.0,37,304,167.0,11,35.0,0,24,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78357,204.0,101.0,183.0,322.0,51,1099,150.0,34,54.0,23,0,51,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
79008,170.0,101.0,178.0,281.0,61,1405,152.0,29,49.0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
79036,159.0,122.0,178.0,295.0,24,1606,168.0,6,51.0,0,38,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78769,217.0,103.0,176.0,269.0,63,3846,152.0,47,57.0,12,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79182,147.0,99.0,176.0,324.0,29,1079,142.0,10,33.0,0,0,45,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79155,154.0,96.0,190.382,308.0,32,1692,158.0,54,60.0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78845,166.0,109.0,175.0,327.0,64,104,167.0,20,46.0,2,0,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
79085,180.0,107.0,171.0,308.0,35,2435,155.0,52,46.0,0,0,61,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78954,184.0,100.0,179.0,278.0,51,490,152.0,28,42.0,0,0,28,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78529,209.0,102.0,180.0,352.0,30,964,150.0,0,35.0,3,45,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
